,user_id,isbn,book_rating,location,user_age,title,author,year,publisher,img_url,num_of_rating,fav_author,fav_publisher,avg_book_rate,weighted_score
3595,91103,044021145X,7,"casper, wyoming, usa",35.0,The Firm,John Grisham,1992.0,Bantam Dell Publishing Group,http://images.amazon.com/images/P/044021145X.01.MZZZZZZZ.jpg,50,Alice Sebold,Dell,8.28,8.25081099835198
3596,91103,0440222656,5,"casper, wyoming, usa",35.0,The Horse Whisperer,Nicholas Evans,1996.0,Dell,http://images.amazon.com/images/P/0440222656.01.MZZZZZZZ.jpg,20,Alice Sebold,Dell,7.95,8.02427554230833
3597,91103,0440226104,8,"casper, wyoming, usa",35.0,Black and Blue,ANNA QUINDLEN,1999.0,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,22,Alice Sebold,Dell,7.2272727272727275,7.565745511319282
3598,91103,0440235596,7,"casper, wyoming, usa",35.0,Tara Road,Maeve Binchy,2000.0,Dell Publishing Company,http://images.amazon.com/images/P/0440235596.01.MZZZZZZZ.jpg,18,Alice Sebold,Dell,7.5,7.7677771901991886
3599,91103,0440241537,6,"casper, wyoming, usa",35.0,The King of Torts,JOHN GRISHAM,2003.0,Dell,http://images.amazon.com/images/P/0440241537.01.MZZZZZZZ.jpg,27,Alice Sebold,Dell,7.230769230769231,7.525796553173602
3600,91103,044651652X,6,"casper, wyoming, usa",35.0,The Bridges of Madison County,Robert James Waller,1992.0,Warner Books,http://images.amazon.com/images/P/044651652X.01.MZZZZZZZ.jpg,26,Alice Sebold,Dell,7.615384615384615,7.789771612722433
3601,91103,0446516538,7,"casper, wyoming, usa",35.0,Slow Waltz in Cedar Bend,Robert James Waller,1993.0,Warner Books,http://images.amazon.com/images/P/0446516538.01.MZZZZZZZ.jpg,13,Alice Sebold,Dell,6.384615384615385,7.261580496006726
3602,91103,0451167538,7,"casper, wyoming, usa",35.0,Different Seasons (Signet),Stephen King,2004.0,Signet Book,http://images.amazon.com/images/P/0451167538.01.MZZZZZZZ.jpg,11,Alice Sebold,Dell,8.636363636363637,8.366712204007285
3603,91103,0671021001,7,"casper, wyoming, usa",35.0,She's Come Undone (Oprah's Book Club),Wally Lamb,1998.0,Pocket,http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg,42,Alice Sebold,Dell,7.857142857142857,7.9236562344759065
3604,91103,0671041789,9,"casper, wyoming, usa",35.0,The Green Mile,Stephen King,1999.0,Pocket,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,24,Alice Sebold,Dell,8.75,8.535164672869591
3605,91103,067976402X,5,"casper, wyoming, usa",35.0,Snow Falling on Cedars,David Guterson,1995.0,Vintage Books USA,http://images.amazon.com/images/P/067976402X.01.MZZZZZZZ.jpg,37,Alice Sebold,Dell,8.297297297297296,8.256021857923496
3606,91103,1565122968,6,"casper, wyoming, usa",35.0,Gap Creek: A Novel,Robert Morgan,2000.0,Algonquin Books of Chapel Hill,http://images.amazon.com/images/P/1565122968.01.MZZZZZZZ.jpg,11,Alice Sebold,Dell,7.090909090909091,7.658378870673952
3607,91113,0060959037,10,"chicago, illinois, usa",26.0,Prodigal Summer: A Novel,Barbara Kingsolver,2001.0,Perennial,http://images.amazon.com/images/P/0060959037.01.MZZZZZZZ.jpg,13,Barbara Ehrenreich,Ace Books,8.615384615384615,8.37696511139134
3608,91113,0060987103,9,"chicago, illinois, usa",26.0,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996.0,Regan Books,http://images.amazon.com/images/P/0060987103.01.MZZZZZZZ.jpg,33,Barbara Ehrenreich,Ace Books,8.121212121212121,8.126110715134237
3609,91113,0140298479,8,"chicago, illinois, usa",26.0,Bridget Jones: The Edge of Reason,Helen Fielding,2001.0,Penguin Books,http://images.amazon.com/images/P/0140298479.01.MZZZZZZZ.jpg,28,Barbara Ehrenreich,Ace Books,8.5,8.3853925096628
3610,91113,015100692X,8,"chicago, illinois, usa",26.0,The Crimson Petal and the White,Michel Faber,2002.0,Harcourt,http://images.amazon.com/images/P/015100692X.01.MZZZZZZZ.jpg,15,Barbara Ehrenreich,Ace Books,7.4,7.742896174863388
3611,91113,0156027321,8,"chicago, illinois, usa",26.0,Life of Pi,Yann Martel,2003.0,Harvest Books,http://images.amazon.com/images/P/0156027321.01.MZZZZZZZ.jpg,50,Barbara Ehrenreich,Ace Books,8.514285714285714,8.436752041435883
3612,91113,0312195516,8,"chicago, illinois, usa",26.0,The Red Tent (Bestselling Backlist),Anita Diamant,1998.0,Picador USA,http://images.amazon.com/images/P/0312195516.01.MZZZZZZZ.jpg,64,Barbara Ehrenreich,Ace Books,8.46875,8.41300120644383
3613,91113,0312201656,9,"chicago, illinois, usa",26.0,I Capture the Castle,Dodie Smith,1999.0,St. Martin's Griffin,http://images.amazon.com/images/P/0312201656.01.MZZZZZZZ.jpg,13,Barbara Ehrenreich,Ace Books,8.384615384615385,8.261580496006726
3614,91113,0312974256,9,"chicago, illinois, usa",26.0,Welcome to Temptation,Jennifer Crusie,2001.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312974256.01.MZZZZZZZ.jpg,11,Barbara Ehrenreich,Ace Books,8.0,8.07504553734062
3615,91113,0312983867,8,"chicago, illinois, usa",26.0,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2003.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983867.01.MZZZZZZZ.jpg,35,Barbara Ehrenreich,Ace Books,8.25,8.219814435336977
3616,91113,0316096199,9,"chicago, illinois, usa",26.0,Lucky : A Memoir,Alice Sebold,2002.0,Back Bay Books,http://images.amazon.com/images/P/0316096199.01.MZZZZZZZ.jpg,33,Barbara Ehrenreich,Ace Books,8.727272727272727,8.56089332382989
3617,91113,0345350499,9,"chicago, illinois, usa",26.0,The Mists of Avalon,MARION ZIMMER BRADLEY,1987.0,Del Rey,http://images.amazon.com/images/P/0345350499.01.MZZZZZZZ.jpg,21,Barbara Ehrenreich,Ace Books,9.19047619047619,8.78826743812279
3618,91113,0345361792,10,"chicago, illinois, usa",26.0,A Prayer for Owen Meany,John Irving,1990.0,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,32,Barbara Ehrenreich,Ace Books,8.4375,8.351135397692776
3619,91113,0345423402,9,"chicago, illinois, usa",26.0,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002.0,Ballantine Books,http://images.amazon.com/images/P/0345423402.01.MZZZZZZZ.jpg,16,Barbara Ehrenreich,Ace Books,8.1875,8.165554927454306
3620,91113,0374199698,9,"chicago, illinois, usa",26.0,Middlesex: A Novel,Jeffrey Eugenides,2002.0,"Farrar, Straus and Giroux",http://images.amazon.com/images/P/0374199698.01.MZZZZZZZ.jpg,29,Barbara Ehrenreich,Ace Books,8.461538461538462,8.361564482875957
3621,91113,0375500510,8,"chicago, illinois, usa",26.0,Black and Blue : A Novel,ANNA QUINDLEN,1998.0,Random House,http://images.amazon.com/images/P/0375500510.01.MZZZZZZZ.jpg,13,Barbara Ehrenreich,Ace Books,8.76923076923077,8.45388818831442
3622,91113,0375726403,9,"chicago, illinois, usa",26.0,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,30,Barbara Ehrenreich,Ace Books,7.933333333333334,7.995374253399415
3623,91113,0375727132,8,"chicago, illinois, usa",26.0,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003.0,Vintage,http://images.amazon.com/images/P/0375727132.01.MZZZZZZZ.jpg,13,Barbara Ehrenreich,Ace Books,7.769230769230769,7.9538881883144175
3624,91113,0380728133,9,"chicago, illinois, usa",26.0,Bloodsucking Fiends: A Love Story,Christopher Moore,1996.0,Perennial,http://images.amazon.com/images/P/0380728133.01.MZZZZZZZ.jpg,12,Barbara Ehrenreich,Ace Books,7.666666666666667,7.912043715846995
3625,91113,0380731851,10,"chicago, illinois, usa",26.0,Mystic River,Dennis Lehane,2002.0,HarperTorch,http://images.amazon.com/images/P/0380731851.01.MZZZZZZZ.jpg,14,Barbara Ehrenreich,Ace Books,7.785714285714286,7.955596033191662
3626,91113,0385336179,8,"chicago, illinois, usa",26.0,Shopaholic Ties the Knot,Sophie Kinsella,2003.0,Delta,http://images.amazon.com/images/P/0385336179.01.MZZZZZZZ.jpg,16,Barbara Ehrenreich,Ace Books,8.75,8.475899755040512
3627,91113,0385721420,10,"chicago, illinois, usa",26.0,Three Junes,JULIA GLASS,2003.0,Anchor,http://images.amazon.com/images/P/0385721420.01.MZZZZZZZ.jpg,18,Barbara Ehrenreich,Ace Books,7.722222222222222,7.896809448263705
3628,91113,038572179X,9,"chicago, illinois, usa",26.0,Atonement : A Novel,IAN MCEWAN,2003.0,Anchor,http://images.amazon.com/images/P/038572179X.01.MZZZZZZZ.jpg,16,Barbara Ehrenreich,Ace Books,7.625,7.855210099868099
3629,91113,0425192733,8,"chicago, illinois, usa",26.0,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,2003.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425192733.01.MZZZZZZZ.jpg,13,Barbara Ehrenreich,Ace Books,6.461538461538462,7.300042034468264
3630,91113,0440215625,9,"chicago, illinois, usa",26.0,Dragonfly in Amber,DIANA GABALDON,1993.0,Dell,http://images.amazon.com/images/P/0440215625.01.MZZZZZZZ.jpg,15,Barbara Ehrenreich,Ace Books,9.066666666666666,8.63575331772053
3631,91113,0440221471,8,"chicago, illinois, usa",26.0,The Runaway Jury,JOHN GRISHAM,1997.0,Dell,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,31,Barbara Ehrenreich,Ace Books,7.967741935483871,8.018206656731246
3632,91113,0441010512,8,"chicago, illinois, usa",26.0,Club Dead (Southern Vampire Mysteries),Charlaine Harris,2003.0,Ace Books,http://images.amazon.com/images/P/0441010512.01.MZZZZZZZ.jpg,13,Barbara Ehrenreich,Ace Books,8.307692307692308,8.223118957545188
3633,91113,0441304834,10,"chicago, illinois, usa",26.0,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995.0,Ace Books,http://images.amazon.com/images/P/0441304834.01.MZZZZZZZ.jpg,16,Barbara Ehrenreich,Ace Books,8.125,8.131072168833615
3634,91113,0446675059,6,"chicago, illinois, usa",26.0,The Honk and Holler Opening Soon,Billie Letts,1999.0,Warner Books,http://images.amazon.com/images/P/0446675059.01.MZZZZZZZ.jpg,15,Barbara Ehrenreich,Ace Books,8.266666666666667,8.207181889149103
3635,91113,0451188454,9,"chicago, illinois, usa",26.0,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004.0,Signet Book,http://images.amazon.com/images/P/0451188454.01.MZZZZZZZ.jpg,13,Barbara Ehrenreich,Ace Books,8.692307692307692,8.41542664985288
3636,91113,0515135062,7,"chicago, illinois, usa",26.0,Three Fates,Nora Roberts,2004.0,Jove Books,http://images.amazon.com/images/P/0515135062.01.MZZZZZZZ.jpg,11,Barbara Ehrenreich,Ace Books,7.909090909090909,8.033378870673953
3637,91113,0553562738,8,"chicago, illinois, usa",26.0,Doomsday Book,Connie Willis,1993.0,Spectra Books,http://images.amazon.com/images/P/0553562738.01.MZZZZZZZ.jpg,11,Barbara Ehrenreich,Ace Books,9.090909090909092,8.57504553734062
3638,91113,0553582755,8,"chicago, illinois, usa",26.0,One Door Away from Heaven,Dean R. Koontz,2002.0,Bantam Books,http://images.amazon.com/images/P/0553582755.01.MZZZZZZZ.jpg,16,Barbara Ehrenreich,Ace Books,8.3125,8.234520444695685
3639,91113,0679745203,7,"chicago, illinois, usa",26.0,The English Patient,Michael Ondaatje,1996.0,Vintage Books USA,http://images.amazon.com/images/P/0679745203.01.MZZZZZZZ.jpg,18,Barbara Ehrenreich,Ace Books,7.722222222222222,7.896809448263705
3640,91113,0743237188,8,"chicago, illinois, usa",26.0,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002.0,Touchstone,http://images.amazon.com/images/P/0743237188.01.MZZZZZZZ.jpg,28,Barbara Ehrenreich,Ace Books,8.285714285714286,8.239051046248168
3641,91113,0767905180,8,"chicago, illinois, usa",26.0,Jemima J: A Novel About Ugly Ducklings and Swans,Jane Green,2001.0,Broadway Books,http://images.amazon.com/images/P/0767905180.01.MZZZZZZZ.jpg,22,Barbara Ehrenreich,Ace Books,7.818181818181818,7.937174082747854
3642,91113,0767907817,8,"chicago, illinois, usa",26.0,Bookends : A Novel,Jane Green,2003.0,Broadway,http://images.amazon.com/images/P/0767907817.01.MZZZZZZZ.jpg,11,Barbara Ehrenreich,Ace Books,7.909090909090909,8.033378870673953
3643,91113,0805063897,10,"chicago, illinois, usa",26.0,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002.0,Owl Books,http://images.amazon.com/images/P/0805063897.01.MZZZZZZZ.jpg,25,Barbara Ehrenreich,Ace Books,7.84,7.942134023583549
3644,91113,0812550706,9,"chicago, illinois, usa",26.0,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994.0,Tor Books,http://images.amazon.com/images/P/0812550706.01.MZZZZZZZ.jpg,22,Barbara Ehrenreich,Ace Books,8.863636363636363,8.59431693989071
3645,91113,1573229326,9,"chicago, illinois, usa",26.0,How to Be Good,Nick Hornby,2002.0,Riverhead Books,http://images.amazon.com/images/P/1573229326.01.MZZZZZZZ.jpg,20,Barbara Ehrenreich,Ace Books,7.0,7.448517966550753
3646,91184,0062502182,7,"kuala lumpur, kuala lumpur, malaysia",31.0,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995.0,HarperSanFrancisco,http://images.amazon.com/images/P/0062502182.01.MZZZZZZZ.jpg,15,Gabriel Garcia Marquez,Scholastic,7.533333333333333,7.814324746291959
3647,91184,0140119906,9,"kuala lumpur, kuala lumpur, malaysia",31.0,Love in the Time of Cholera (Penguin Great Books of the 20th Century),Gabriel Garcia Marquez,1994.0,Penguin Books,http://images.amazon.com/images/P/0140119906.01.MZZZZZZZ.jpg,15,Gabriel Garcia Marquez,Scholastic,8.266666666666667,8.207181889149103
3648,91184,0385484518,6,"kuala lumpur, kuala lumpur, malaysia",31.0,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997.0,Doubleday,http://images.amazon.com/images/P/0385484518.01.MZZZZZZZ.jpg,42,Gabriel Garcia Marquez,Scholastic,8.857142857142858,8.68729259811227
3649,91184,0439064864,5,"kuala lumpur, kuala lumpur, malaysia",31.0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999.0,Scholastic,http://images.amazon.com/images/P/0439064864.01.MZZZZZZZ.jpg,85,Gabriel Garcia Marquez,Scholastic,8.808510638297872,8.719637726035653
3650,91184,0439136369,5,"kuala lumpur, kuala lumpur, malaysia",31.0,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001.0,Scholastic,http://images.amazon.com/images/P/0439136369.01.MZZZZZZZ.jpg,70,Gabriel Garcia Marquez,Scholastic,9.083333333333334,8.935354532885642
3651,91184,0439139600,6,"kuala lumpur, kuala lumpur, malaysia",31.0,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002.0,Scholastic Paperbacks,http://images.amazon.com/images/P/0439139600.01.MZZZZZZZ.jpg,72,Gabriel Garcia Marquez,Scholastic,8.966666666666667,8.840012857602058
3652,91184,043935806X,7,"kuala lumpur, kuala lumpur, malaysia",31.0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003.0,Scholastic,http://images.amazon.com/images/P/043935806X.01.MZZZZZZZ.jpg,63,Gabriel Garcia Marquez,Scholastic,9.079365079365079,8.918435432844406
3653,91184,0451524934,6,"kuala lumpur, kuala lumpur, malaysia",31.0,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,29,Gabriel Garcia Marquez,Scholastic,8.827586206896552,8.614311735623211
3654,91184,0451526341,6,"kuala lumpur, kuala lumpur, malaysia",31.0,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,24,Gabriel Garcia Marquez,Scholastic,8.25,8.210840348545267
3655,91184,0590353403,5,"kuala lumpur, kuala lumpur, malaysia",31.0,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998.0,Scholastic,http://images.amazon.com/images/P/0590353403.01.MZZZZZZZ.jpg,37,Gabriel Garcia Marquez,Scholastic,8.91891891891892,8.716021857923497
3656,91184,0786867647,8,"kuala lumpur, kuala lumpur, malaysia",31.0,Lucky Man: A Memoir,Michael J. Fox,2002.0,Hyperion,http://images.amazon.com/images/P/0786867647.01.MZZZZZZZ.jpg,11,Gabriel Garcia Marquez,Scholastic,8.818181818181818,8.45004553734062
3657,91342,0060976845,7,"doha, doha, qatar",29.0,Little Altars Everywhere: A Novel,Rebecca Wells,1996.0,Perennial,http://images.amazon.com/images/P/0060976845.01.MZZZZZZZ.jpg,42,Jack Canfield,Jove Books,7.809523809523809,7.88729259811227
3658,91342,0373484003,8,"doha, doha, qatar",29.0,Irish Hearts,Nora Roberts,2000.0,Silhouette,http://images.amazon.com/images/P/0373484003.01.MZZZZZZZ.jpg,11,Jack Canfield,Jove Books,7.818181818181818,7.991712204007285
3659,91342,0440236673,8,"doha, doha, qatar",29.0,The Brethren,John Grisham,2000.0,Island,http://images.amazon.com/images/P/0440236673.01.MZZZZZZZ.jpg,39,Jack Canfield,Jove Books,7.75,7.847136401849516
3660,91342,0452282829,9,"doha, doha, qatar",29.0,We Were the Mulvaneys,Joyce Carol Oates,1996.0,Plume,http://images.amazon.com/images/P/0452282829.01.MZZZZZZZ.jpg,30,Jack Canfield,Jove Books,7.6,7.762816113864531
3661,91342,0515126772,8,"doha, doha, qatar",29.0,Jewels of the Sun (Irish Trilogy),Nora Roberts,2004.0,Jove Books,http://images.amazon.com/images/P/0515126772.01.MZZZZZZZ.jpg,15,Jack Canfield,Jove Books,8.2,8.171467603434817
3662,91342,0515128546,7,"doha, doha, qatar",29.0,Tears of the Moon (Irish Trilogy),Nora Roberts,2000.0,Jove Books,http://images.amazon.com/images/P/0515128546.01.MZZZZZZZ.jpg,14,Jack Canfield,Jove Books,7.571428571428571,7.84448492208055
3663,91342,0515132020,8,"doha, doha, qatar",29.0,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003.0,Jove Books,http://images.amazon.com/images/P/0515132020.01.MZZZZZZZ.jpg,18,Jack Canfield,Jove Books,7.611111111111111,7.832293319231447
3664,91342,0515135062,8,"doha, doha, qatar",29.0,Three Fates,Nora Roberts,2004.0,Jove Books,http://images.amazon.com/images/P/0515135062.01.MZZZZZZZ.jpg,11,Jack Canfield,Jove Books,7.909090909090909,8.033378870673953
3665,91342,051513628X,8,"doha, doha, qatar",29.0,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003.0,Jove Books,http://images.amazon.com/images/P/051513628X.01.MZZZZZZZ.jpg,21,Jack Canfield,Jove Books,8.0,8.052973320475731
3666,91342,0515136379,7,"doha, doha, qatar",29.0,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003.0,Jove Books,http://images.amazon.com/images/P/0515136379.01.MZZZZZZZ.jpg,20,Jack Canfield,Jove Books,8.25,8.20609372412651
3667,91342,0671021001,7,"doha, doha, qatar",29.0,She's Come Undone (Oprah's Book Club),Wally Lamb,1998.0,Pocket,http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg,42,Jack Canfield,Jove Books,7.857142857142857,7.9236562344759065
3668,91342,155874262X,10,"doha, doha, qatar",29.0,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993.0,Health Communications,http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg,17,Jack Canfield,Jove Books,8.294117647058824,8.226703096539163
3669,92405,0142001740,10,"dortmund, nordrhein-westfalen, germany",26.0,The Secret Life of Bees,Sue Monk Kidd,2003.0,Penguin Books,http://images.amazon.com/images/P/0142001740.01.MZZZZZZZ.jpg,57,Sue Monk Kidd,Jove Books,8.912280701754385,8.768587041373927
3670,92405,0312306326,8,"dortmund, nordrhein-westfalen, germany",26.0,Visions of Sugar Plums,Janet Evanovich,2002.0,St. Martin's Press,http://images.amazon.com/images/P/0312306326.01.MZZZZZZZ.jpg,18,Sue Monk Kidd,Jove Books,7.666666666666667,7.8645513837475765
3671,92405,0312983271,9,"dortmund, nordrhein-westfalen, germany",26.0,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg,19,Sue Monk Kidd,Jove Books,7.578947368421052,7.806284153005464
3672,92405,0373483503,8,"dortmund, nordrhein-westfalen, germany",26.0,Macgregor Brides (Macgregors),Nora Roberts,1997.0,Silhouette,http://images.amazon.com/images/P/0373483503.01.MZZZZZZZ.jpg,12,Sue Monk Kidd,Jove Books,7.833333333333333,7.992043715846995
3673,92405,0380727501,8,"dortmund, nordrhein-westfalen, germany",26.0,Notes from a Small Island,Bill Bryson,1997.0,Perennial,http://images.amazon.com/images/P/0380727501.01.MZZZZZZZ.jpg,12,Sue Monk Kidd,Jove Books,8.5,8.312043715846995
3674,92405,0380789019,8,"dortmund, nordrhein-westfalen, germany",26.0,Neverwhere,Neil Gaiman,1998.0,Avon,http://images.amazon.com/images/P/0380789019.01.MZZZZZZZ.jpg,14,Sue Monk Kidd,Jove Books,8.357142857142858,8.251892329487958
3675,92405,0515114693,10,"dortmund, nordrhein-westfalen, germany",26.0,Born in Fire,Nora Roberts,1994.0,Jove Books,http://images.amazon.com/images/P/0515114693.01.MZZZZZZZ.jpg,11,Sue Monk Kidd,Jove Books,8.272727272727273,8.20004553734062
3676,92405,0515120618,8,"dortmund, nordrhein-westfalen, germany",26.0,Montana Sky,Nora Roberts,2000.0,Jove Books,http://images.amazon.com/images/P/0515120618.01.MZZZZZZZ.jpg,11,Sue Monk Kidd,Jove Books,7.454545454545454,7.825045537340619
3677,92405,0515136379,9,"dortmund, nordrhein-westfalen, germany",26.0,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003.0,Jove Books,http://images.amazon.com/images/P/0515136379.01.MZZZZZZZ.jpg,20,Sue Monk Kidd,Jove Books,8.25,8.20609372412651
3678,92405,0515136530,10,"dortmund, nordrhein-westfalen, germany",26.0,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003.0,Jove Pubns,http://images.amazon.com/images/P/0515136530.01.MZZZZZZZ.jpg,20,Sue Monk Kidd,Jove Books,8.25,8.20609372412651
3679,92405,0971880107,6,"dortmund, nordrhein-westfalen, germany",26.0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,27,Sue Monk Kidd,Jove Books,3.7777777777777777,5.195027322404371
3680,92810,0312976275,7,"manistee, michigan, usa",60.0,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312976275.01.MZZZZZZZ.jpg,27,John Irving,Pocket,8.37037037037037,8.295027322404373
3681,92810,0345387651,9,"manistee, michigan, usa",60.0,The Cider House Rules,John Irving,1994.0,Ballantine Books,http://images.amazon.com/images/P/0345387651.01.MZZZZZZZ.jpg,16,John Irving,Pocket,7.4375,7.75176182400603
3682,92810,0345417623,5,"manistee, michigan, usa",60.0,Timeline,MICHAEL CRICHTON,2000.0,Ballantine Books,http://images.amazon.com/images/P/0345417623.01.MZZZZZZZ.jpg,30,John Irving,Pocket,7.764705882352941,7.877727194575886
3683,92810,0380731851,7,"manistee, michigan, usa",60.0,Mystic River,Dennis Lehane,2002.0,HarperTorch,http://images.amazon.com/images/P/0380731851.01.MZZZZZZZ.jpg,14,John Irving,Pocket,7.785714285714286,7.955596033191662
3684,92810,0385504209,9,"manistee, michigan, usa",60.0,The Da Vinci Code,Dan Brown,2003.0,Doubleday,http://images.amazon.com/images/P/0385504209.01.MZZZZZZZ.jpg,81,John Irving,Pocket,8.666666666666666,8.593628647831647
3685,92810,0425182908,6,"manistee, michigan, usa",60.0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425182908.01.MZZZZZZZ.jpg,14,John Irving,Pocket,6.142857142857143,7.10374418133981
3686,92810,0425183971,7,"manistee, michigan, usa",60.0,Reunion in Death,J. D. Robb,2002.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425183971.01.MZZZZZZZ.jpg,12,John Irving,Pocket,8.75,8.432043715846994
3687,92810,0440241073,7,"manistee, michigan, usa",60.0,The Summons,John Grisham,2002.0,Dell Publishing Company,http://images.amazon.com/images/P/0440241073.01.MZZZZZZZ.jpg,35,John Irving,Pocket,7.791666666666667,7.885613046448087
3688,92810,0446527785,7,"manistee, michigan, usa",60.0,A Bend in the Road,Nicholas Sparks,2001.0,Warner Books,http://images.amazon.com/images/P/0446527785.01.MZZZZZZZ.jpg,25,John Irving,Pocket,7.2727272727272725,7.5689282819567545
3689,92810,0446609404,8,"manistee, michigan, usa",60.0,Cradle and All,James Patterson,2001.0,Warner Vision,http://images.amazon.com/images/P/0446609404.01.MZZZZZZZ.jpg,18,John Irving,Pocket,8.38888888888889,8.283906222457254
3690,92810,0446610399,9,"manistee, michigan, usa",60.0,The Rescue,Nicholas Sparks,2001.0,Warner Books,http://images.amazon.com/images/P/0446610399.01.MZZZZZZZ.jpg,22,John Irving,Pocket,7.318181818181818,7.622888368462139
3691,92810,0452264464,7,"manistee, michigan, usa",60.0,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,13,John Irving,Pocket,7.846153846153846,7.992349726775956
3692,92810,059035342X,7,"manistee, michigan, usa",60.0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999.0,Arthur A. Levine Books,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,55,John Irving,Pocket,9.090909090909092,8.908839601414337
3693,92810,0671027360,6,"manistee, michigan, usa",60.0,Angels &amp; Demons,Dan Brown,2001.0,Pocket Star,http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg,49,John Irving,Pocket,7.959183673469388,7.996791820906046
3694,92810,0671027387,7,"manistee, michigan, usa",60.0,Deception Point,Dan Brown,2002.0,Pocket,http://images.amazon.com/images/P/0671027387.01.MZZZZZZZ.jpg,12,John Irving,Pocket,7.416666666666667,7.7920437158469955
3695,92810,0671038443,8,"manistee, michigan, usa",60.0,The Devil's Teardrop,Jeffery Deaver,2000.0,Pocket,http://images.amazon.com/images/P/0671038443.01.MZZZZZZZ.jpg,11,John Irving,Pocket,8.181818181818182,8.158378870673953
3696,92810,0671042262,9,"manistee, michigan, usa",60.0,The Blue Nowhere : A Novel,Jeffery Deaver,2002.0,Pocket,http://images.amazon.com/images/P/0671042262.01.MZZZZZZZ.jpg,14,John Irving,Pocket,8.0,8.066707144302772
3697,93047,0060920084,7,"nashua, new hampshire, usa",52.0,The Lost Continent: Travels in Small-Town America,Bill Bryson,1990.0,Perennial,http://images.amazon.com/images/P/0060920084.01.MZZZZZZZ.jpg,11,David Sedaris,Scholastic,7.909090909090909,8.033378870673953
3698,93047,006101351X,8,"nashua, new hampshire, usa",52.0,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1998.0,HarperTorch,http://images.amazon.com/images/P/006101351X.01.MZZZZZZZ.jpg,17,David Sedaris,Scholastic,7.9411764705882355,8.026703096539162
